0	0.9
1	0.9
2	0.9
3	0.9
4	0.9
5	0.9
6	0.9
7	0.9
8	0.9
9	0.9
10	0.9
11	0.9
12	0.9
13	0.9
14	0.9
15	0.9
16	0.9
17	0.9
18	0.9
19	0.9
20	0.9
21	0.9003
22	0.90137
23	0.90354
24	0.90697
25	0.91174
26	0.91784
27	0.92521
28	0.93374
29	0.9433
30	0.95374
31	0.9649
32	0.97662
33	0.98874
34	1.0011
35	1.0136
36	1.026
37	1.0383
38	1.0504
39	1.0621
40	1.0734
41	1.0842
42	1.0945
43	1.1042
44	1.1133
45	1.1218
46	1.1297
47	1.137
48	1.1437
49	1.1498
50	1.1554
51	1.1605
52	1.165
53	1.1691
54	1.1727
55	1.1759
56	1.1788
57	1.1813
58	1.1835
59	1.1854
60	1.187
61	1.1885
62	1.1897
63	1.1908
64	1.1917
65	1.1925
66	1.1932
67	1.1938
68	1.1943
69	1.1947
70	1.1951
71	1.1954
72	1.1957
73	1.196
74	1.1962
75	1.1964
76	1.1966
77	1.1968
78	1.1969
79	1.1971
80	1.1972
81	1.1974
82	1.1975
83	1.1976
84	1.1978
85	1.1979
86	1.198
87	1.1982
88	1.1983
89	1.1984
90	1.1985
91	1.1986
92	1.1987
93	1.1988
94	1.1989
95	1.199
96	1.1991
97	1.1991
98	1.1992
99	1.1993
100	1.1993
101	1.1994
102	1.1995
103	1.1995
104	1.1996
105	1.1996
106	1.1996
107	1.1997
108	1.1997
109	1.1997
110	1.1998
111	1.1998
112	1.1998
113	1.1998
114	1.1998
115	1.1999
116	1.1999
117	1.1999
118	1.1999
119	1.1999
120	1.1999
121	1.1999
122	1.1999
123	1.1999
124	1.1999
125	1.1999
126	1.1999
127	1.2
128	1.2
129	1.2
130	1.2
131	1.2
132	1.2
133	1.2
134	1.2
135	1.2
136	1.2
137	1.2
138	1.2
139	1.2
140	1.2
141	1.2
142	1.2
143	1.2
144	1.2
145	1.2
146	1.2
147	1.2
148	1.2
149	1.2
150	1.2
151	1.2
152	1.2
153	1.2
154	1.2
155	1.2
156	1.2
157	1.2
158	1.2
159	1.1996
160	1.1981
161	1.1949
162	1.1895
163	1.1817
164	1.1712
165	1.1583
166	1.1429
167	1.1253
168	1.106
169	1.0852
170	1.0634
171	1.0408
172	1.0178
173	0.99449
174	0.97127
175	0.94831
176	0.92582
177	0.90395
178	0.88284
179	0.86261
180	0.84332
181	0.82503
182	0.80779
183	0.79159
184	0.77644
185	0.76231
186	0.74916
187	0.73696
188	0.72565
189	0.71518
190	0.70548
191	0.69649
192	0.68816
193	0.68041
194	0.6732
195	0.66645
196	0.66013
197	0.65417
198	0.64854
199	0.64319
200	0.63808
201	0.63319
202	0.62848
203	0.62394
204	0.61953
205	0.61525
206	0.61107
207	0.607
208	0.60301
209	0.59911
210	0.59529
211	0.59155
212	0.58789
213	0.5843
214	0.58078
215	0.57735
216	0.574
217	0.57073
218	0.56754
219	0.56444
220	0.56143
221	0.55851
222	0.55568
223	0.55295
224	0.55031
225	0.54777
226	0.54532
227	0.54297
228	0.54071
229	0.53855
230	0.53648
231	0.5345
232	0.53261
233	0.53081
234	0.5291
235	0.52747
236	0.52592
237	0.52445
238	0.52306
239	0.52173
240	0.52048
241	0.5193
242	0.51818
243	0.51712
244	0.51612
245	0.51517
246	0.51428
247	0.51344
248	0.51264
249	0.51189
250	0.51119
251	0.51052
252	0.5099
253	0.50931
254	0.50875
255	0.50823
256	0.50773
257	0.50727
258	0.50683
259	0.50642
260	0.50603
261	0.50567
262	0.50532
263	0.505
264	0.5047
265	0.50441
266	0.50414
267	0.50389
268	0.50365
269	0.50342
270	0.50321
271	0.50301
272	0.50283
273	0.50265
274	0.50248
275	0.50233
276	0.50218
277	0.50205
278	0.50192
279	0.50179
280	0.50168
281	0.50157
282	0.50147
283	0.50138
284	0.50129
285	0.5012
286	0.50112
287	0.50105
288	0.50098
289	0.50091
290	0.50085
291	0.50079
292	0.50074
293	0.50069
294	0.50064
295	0.50059
296	0.50055
297	0.50051
298	0.50047
299	0.50044
300	0.5004
301	0.50037
302	0.50034
303	0.50031
304	0.50029
305	0.50026
306	0.50024
307	0.50022
308	0.5002
309	0.50057
310	0.50199
311	0.50486
312	0.50942
313	0.51576
314	0.52388
315	0.53369
316	0.54506
317	0.55779
318	0.5717
319	0.58657
320	0.60219
321	0.61834
322	0.63483
323	0.65145
324	0.66804
325	0.68444
326	0.7005
327	0.71611
328	0.73115
329	0.74556
330	0.75926
331	0.77221
332	0.78437
333	0.79572
334	0.80626
335	0.81599
336	0.82493
337	0.8331
338	0.84053
339	0.84725
340	0.85331
341	0.85873
342	0.86357
343	0.86786
344	0.87166
345	0.875
346	0.87793
347	0.88048
348	0.88271
349	0.88463
350	0.88629
351	0.88773
352	0.88896
353	0.89001
354	0.89092
355	0.89169
356	0.89236
357	0.89294
358	0.89344
359	0.89387
360	0.89425
361	0.89459
362	0.89489
363	0.89517
364	0.89542
365	0.89566
366	0.89588
367	0.89609
368	0.89629
369	0.89649
370	0.89667
371	0.89686
372	0.89703
373	0.8972
374	0.89737
375	0.89753
376	0.89769
377	0.89784
378	0.89799
379	0.89813
380	0.89827
381	0.8984
382	0.89852
383	0.89864
384	0.89875
385	0.89885
386	0.89895
387	0.89904
388	0.89912
389	0.8992
390	0.89928
391	0.89934
392	0.89941
393	0.89946
394	0.89951
395	0.89956
396	0.8996
397	0.89964
398	0.89968
399	0.89971
400	0.89974
401	0.89976
402	0.89979
403	0.89981
404	0.89983
405	0.89984
406	0.89986
407	0.89987
408	0.89988
409	0.89989
410	0.8999
411	0.89991
412	0.89992
413	0.89992
414	0.89993
415	0.89993
416	0.89994
417	0.89994
418	0.89995
419	0.89995
420	0.89995
421	0.89996
422	0.89996
423	0.89996
424	0.89997
425	0.89997
426	0.89997
427	0.89997
428	0.89997
429	0.89998
430	0.89998
431	0.89998
432	0.89998
433	0.89998
434	0.89999
435	0.89999
436	0.89999
437	0.89999
438	0.89999
439	0.9
440	0.9
441	0.9
442	0.9
443	0.9
444	0.90001
445	0.90001
446	0.90001
447	0.90001
448	0.90001
449	0.90002
450	0.90002
451	0.90002
452	0.90002
453	0.90002
454	0.90003
455	0.90003
456	0.90003
457	0.90003
458	0.90003
459	0.89993
460	0.89958
461	0.89886
462	0.89771
463	0.89613
464	0.89409
465	0.89164
466	0.8888
467	0.88561
468	0.88213
469	0.87841
470	0.8745
471	0.87046
472	0.86634
473	0.86218
474	0.85803
475	0.85393
476	0.84991
477	0.84601
478	0.84225
479	0.83864
480	0.83522
481	0.83198
482	0.82894
483	0.8261
484	0.82346
485	0.82102
486	0.81879
487	0.81674
488	0.81488
489	0.8132
490	0.81169
491	0.81033
492	0.80912
493	0.80804
494	0.80709
495	0.80626
496	0.80552
497	0.80488
498	0.80433
499	0.80385
500	0.80343
501	0.80307
502	0.80276
503	0.8025
504	0.80227
505	0.80208
506	0.80191
507	0.80177
508	0.80164
509	0.80153
510	0.80144
511	0.80135
512	0.80127
513	0.80121
514	0.80114
515	0.80108
516	0.80103
517	0.80098
518	0.80092
519	0.80088
520	0.80083
521	0.80078
522	0.80074
523	0.8007
524	0.80066
525	0.80061
526	0.80058
527	0.80054
528	0.8005
529	0.80047
530	0.80043
531	0.8004
532	0.80037
533	0.80034
534	0.80031
535	0.80029
536	0.80026
537	0.80024
538	0.80022
539	0.8002
540	0.80018
541	0.80016
542	0.80015
543	0.80013
544	0.80012
545	0.80011
546	0.8001
547	0.80009
548	0.80008
549	0.80007
550	0.80006
551	0.80006
552	0.80005
553	0.80005
554	0.80004
555	0.80004
556	0.80004
557	0.80003
558	0.80003
559	0.80003
560	0.80002
561	0.80002
562	0.80002
563	0.80002
564	0.80002
565	0.80002
566	0.80002
567	0.80001
568	0.80001
569	0.80001
570	0.80001
571	0.80001
572	0.80001
573	0.80001
574	0.80001
575	0.80001
576	0.80001
577	0.80001
578	0.80001
579	0.80001
580	0.80001
581	0.8
582	0.8
583	0.8
584	0.8
585	0.8
586	0.8
587	0.8
588	0.8
589	0.8
