-2.6416	0
-2.6316	0
-2.6216	0
-2.6116	0
-2.6016	0
-2.5916	0
-2.5816	0
-2.5716	0
-2.5616	0
-2.5516	0
-2.5416	0
-2.5316	0
-2.5216	0
-2.5116	0
-2.5016	0
-2.4916	0
-2.4816	0
-2.4716	0
-2.4616	0
-2.4516	0
-2.4416	0
-2.4316	0
-2.4216	0
-2.4116	0
-2.4016	0
-2.3916	0
-2.3816	0
-2.3716	0
-2.3616	0
-2.3516	0
-2.3416	0
-2.3316	0
-2.3216	0
-2.3116	0
-2.3016	0
-2.2916	0
-2.2816	0
-2.2716	0
-2.2616	0
-2.2516	0
-2.2416	0
-2.2316	0
-2.2216	0
-2.2116	0
-2.2016	0
-2.1916	0
-2.1816	0
-2.1716	0
-2.1616	0
-2.1516	0
-2.1416	0
-2.1316	0
-2.1216	0
-2.1116	0
-2.1016	0
-2.0916	0
-2.0816	0
-2.0716	0
-2.0616	0
-2.0516	0
-2.0416	0
-2.0316	0
-2.0216	0
-2.0116	0
-2.0016	0
-1.9916	0
-1.9816	0
-1.9716	0
-1.9616	0
-1.9516	0.012169
-1.9416	0.028448
-1.9316	0.044728
-1.9216	0.061007
-1.9116	0.077287
-1.9016	0.093566
-1.8916	0.10985
-1.8816	0.12612
-1.8716	0.1424
-1.8616	0.15868
-1.8516	0.17496
-1.8416	0.19124
-1.8316	0.20752
-1.8216	0.2238
-1.8116	0.24008
-1.8016	0.25636
-1.7916	0.27264
-1.7816	0.28892
-1.7716	0.3052
-1.7616	0.32148
-1.7516	0.33776
-1.7416	0.35404
-1.7316	0.37032
-1.7216	0.3866
-1.7116	0.40287
-1.7016	0.41915
-1.6916	0.43543
-1.6816	0.45171
-1.6716	0.46799
-1.6616	0.48427
-1.6516	0.50055
-1.6416	0.51683
-1.6316	0.53311
-1.6216	0.54939
-1.6116	0.56567
-1.6016	0.58195
-1.5916	0.59823
-1.5816	0.61451
-1.5716	0.63079
-1.5616	0.64707
-1.5516	0.66335
-1.5416	0.67963
-1.5316	0.6959
-1.5216	0.71218
-1.5116	0.72846
-1.5016	0.74474
-1.4916	0.76102
-1.4816	0.7773
-1.4716	0.79358
-1.4616	0.80986
-1.4516	0.82614
-1.4416	0.84242
-1.4316	0.8587
-1.4216	0.87498
-1.4116	0.89126
-1.4016	0.90754
-1.3916	0.92382
-1.3816	0.9401
-1.3716	0.95638
-1.3616	0.97265
-1.3516	0.98893
-1.3416	1
-1.3316	1
-1.3216	1
-1.3116	1
-1.3016	1
-1.2916	1
-1.2816	1
-1.2716	1
-1.2616	1
-1.2516	1
-1.2416	1
-1.2316	1
-1.2216	1
-1.2116	1
-1.2016	0.9891
-1.1916	0.97282
-1.1816	0.95654
-1.1716	0.94026
-1.1616	0.92398
-1.1516	0.9077
-1.1416	0.89142
-1.1316	0.87514
-1.1216	0.85886
-1.1116	0.84258
-1.1016	0.8263
-1.0916	0.81002
-1.0816	0.79374
-1.0716	0.77746
-1.0616	0.76118
-1.0516	0.74491
-1.0416	0.72863
-1.0316	0.71235
-1.0216	0.69607
-1.0116	0.67979
-1.0016	0.66351
-0.9916	0.64723
-0.9816	0.63095
-0.9716	0.61467
-0.9616	0.59839
-0.9516	0.58211
-0.9416	0.56583
-0.9316	0.54955
-0.9216	0.53327
-0.9116	0.51699
-0.9016	0.50071
-0.8916	0.48443
-0.8816	0.46816
-0.8716	0.45188
-0.8616	0.4356
-0.8516	0.41932
-0.8416	0.40304
-0.8316	0.38676
-0.8216	0.37048
-0.8116	0.3542
-0.8016	0.33792
-0.7916	0.32164
-0.7816	0.30536
-0.7716	0.28908
-0.7616	0.2728
-0.7516	0.25652
-0.7416	0.24024
-0.7316	0.22396
-0.7216	0.20768
-0.7116	0.19141
-0.7016	0.17513
-0.6916	0.15885
-0.6816	0.14257
-0.6716	0.12629
-0.6616	0.11001
-0.6516	0.093729
-0.6416	0.077449
-0.6316	0.06117
-0.6216	0.044891
-0.6116	0.028611
-0.6016	0.012332
-0.5916	0
-0.5816	0
-0.5716	0
-0.5616	0
-0.5516	0
-0.5416	0
-0.5316	0
-0.5216	0
-0.5116	0
-0.5016	0
-0.4916	0
-0.4816	0
-0.4716	0
-0.4616	0
-0.4516	0
-0.4416	0
-0.4316	0
-0.4216	0
-0.4116	0
-0.4016	0
-0.3916	0
-0.3816	0
-0.3716	0
-0.3616	0
-0.3516	0
-0.3416	0
-0.3316	0
-0.3216	0
-0.3116	0
-0.3016	0
-0.2916	0
-0.2816	0
-0.2716	0
-0.2616	0
-0.2516	0
-0.2416	0
-0.2316	0
-0.2216	0
-0.2116	0
-0.2016	0
-0.1916	0
-0.1816	0
-0.1716	0
-0.1616	0
-0.1516	0
-0.1416	0
-0.1316	0
-0.1216	0
-0.1116	0
-0.1016	0
-0.0916	0
-0.0816	0
-0.0716	0
-0.0616	0
-0.0516	0
-0.0416	0
-0.0316	0
-0.0216	0
-0.0116	0
-0.0016	0
0.0084	0
0.0184	0
0.0284	0
0.0384	0
0.0484	0
0.0584	0
0.0684	0
0.0784	0
0.0884	0
