-1	-1	-2.4947
-1	-0.89474	-2.4947
-1	-0.78947	-2.4947
-1	-0.68421	-2.4947
-1	-0.57895	-2.4947
-1	-0.47368	-2.4947
-1	-0.36842	-2.4947
-1	-0.26316	-2.4947
-1	-0.15789	-2.4947
-1	-0.052632	-2.4947
-1	0.052632	-2.4947
-1	0.15789	-2.4947
-1	0.26316	-2.4947
-1	0.36842	-2.4947
-1	0.47368	-2.4947
-1	0.57895	-2.4947
-1	0.68421	-2.4947
-1	0.78947	-2.4947
-1	0.89474	-2.4947
-1	1	-2.4947
-0.89474	-1	-2.2321
-0.89474	-0.89474	-2.2321
-0.89474	-0.78947	-2.2321
-0.89474	-0.68421	-2.2321
-0.89474	-0.57895	-2.2321
-0.89474	-0.47368	-2.2321
-0.89474	-0.36842	-2.2321
-0.89474	-0.26316	-2.2321
-0.89474	-0.15789	-2.2321
-0.89474	-0.052632	-2.2321
-0.89474	0.052632	-2.2321
-0.89474	0.15789	-2.2321
-0.89474	0.26316	-2.2321
-0.89474	0.36842	-2.2321
-0.89474	0.47368	-2.2321
-0.89474	0.57895	-2.2321
-0.89474	0.68421	-2.2321
-0.89474	0.78947	-2.2321
-0.89474	0.89474	-2.2321
-0.89474	1	-2.2321
-0.78947	-1	-1.9695
-0.78947	-0.89474	-1.9695
-0.78947	-0.78947	-1.9695
-0.78947	-0.68421	-1.9695
-0.78947	-0.57895	-1.9695
-0.78947	-0.47368	-1.9695
-0.78947	-0.36842	-1.9695
-0.78947	-0.26316	-1.9695
-0.78947	-0.15789	-1.9695
-0.78947	-0.052632	-1.9695
-0.78947	0.052632	-1.9695
-0.78947	0.15789	-1.9695
-0.78947	0.26316	-1.9695
-0.78947	0.36842	-1.9695
-0.78947	0.47368	-1.9695
-0.78947	0.57895	-1.9695
-0.78947	0.68421	-1.9695
-0.78947	0.78947	-1.9695
-0.78947	0.89474	-1.9695
-0.78947	1	-1.9695
-0.68421	-1	-1.7069
-0.68421	-0.89474	-1.7069
-0.68421	-0.78947	-1.7069
-0.68421	-0.68421	-1.7069
-0.68421	-0.57895	-1.7069
-0.68421	-0.47368	-1.7069
-0.68421	-0.36842	-1.7069
-0.68421	-0.26316	-1.7069
-0.68421	-0.15789	-1.7069
-0.68421	-0.052632	-1.7069
-0.68421	0.052632	-1.7069
-0.68421	0.15789	-1.7069
-0.68421	0.26316	-1.7069
-0.68421	0.36842	-1.7069
-0.68421	0.47368	-1.7069
-0.68421	0.57895	-1.7069
-0.68421	0.68421	-1.7069
-0.68421	0.78947	-1.7069
-0.68421	0.89474	-1.7069
-0.68421	1	-1.7069
-0.57895	-1	-1.4443
-0.57895	-0.89474	-1.4443
-0.57895	-0.78947	-1.4443
-0.57895	-0.68421	-1.4443
-0.57895	-0.57895	-1.4443
-0.57895	-0.47368	-1.4443
-0.57895	-0.36842	-1.4443
-0.57895	-0.26316	-1.4443
-0.57895	-0.15789	-1.4443
-0.57895	-0.052632	-1.4443
-0.57895	0.052632	-1.4443
-0.57895	0.15789	-1.4443
-0.57895	0.26316	-1.4443
-0.57895	0.36842	-1.4443
-0.57895	0.47368	-1.4443
-0.57895	0.57895	-1.4443
-0.57895	0.68421	-1.4443
-0.57895	0.78947	-1.4443
-0.57895	0.89474	-1.4443
-0.57895	1	-1.4443
-0.47368	-1	-1.1817
-0.47368	-0.89474	-1.1817
-0.47368	-0.78947	-1.1817
-0.47368	-0.68421	-1.1817
-0.47368	-0.57895	-1.1817
-0.47368	-0.47368	-1.1817
-0.47368	-0.36842	-1.1817
-0.47368	-0.26316	-1.1817
-0.47368	-0.15789	-1.1817
-0.47368	-0.052632	-1.1817
-0.47368	0.052632	-1.1817
-0.47368	0.15789	-1.1817
-0.47368	0.26316	-1.1817
-0.47368	0.36842	-1.1817
-0.47368	0.47368	-1.1817
-0.47368	0.57895	-1.1817
-0.47368	0.68421	-1.1817
-0.47368	0.78947	-1.1817
-0.47368	0.89474	-1.1817
-0.47368	1	-1.1817
-0.36842	-1	-0.91911
-0.36842	-0.89474	-0.91911
-0.36842	-0.78947	-0.91911
-0.36842	-0.68421	-0.91911
-0.36842	-0.57895	-0.91911
-0.36842	-0.47368	-0.91911
-0.36842	-0.36842	-0.91911
-0.36842	-0.26316	-0.91911
-0.36842	-0.15789	-0.91911
-0.36842	-0.052632	-0.91911
-0.36842	0.052632	-0.91911
-0.36842	0.15789	-0.91911
-0.36842	0.26316	-0.91911
-0.36842	0.36842	-0.91911
-0.36842	0.47368	-0.91911
-0.36842	0.57895	-0.91911
-0.36842	0.68421	-0.91911
-0.36842	0.78947	-0.91911
-0.36842	0.89474	-0.91911
-0.36842	1	-0.91911
-0.26316	-1	-0.65651
-0.26316	-0.89474	-0.65651
-0.26316	-0.78947	-0.65651
-0.26316	-0.68421	-0.65651
-0.26316	-0.57895	-0.65651
-0.26316	-0.47368	-0.65651
-0.26316	-0.36842	-0.65651
-0.26316	-0.26316	-0.65651
-0.26316	-0.15789	-0.65651
-0.26316	-0.052632	-0.65651
-0.26316	0.052632	-0.65651
-0.26316	0.15789	-0.65651
-0.26316	0.26316	-0.65651
-0.26316	0.36842	-0.65651
-0.26316	0.47368	-0.65651
-0.26316	0.57895	-0.65651
-0.26316	0.68421	-0.65651
-0.26316	0.78947	-0.65651
-0.26316	0.89474	-0.65651
-0.26316	1	-0.65651
-0.15789	-1	-0.39391
-0.15789	-0.89474	-0.39391
-0.15789	-0.78947	-0.39391
-0.15789	-0.68421	-0.39391
-0.15789	-0.57895	-0.39391
-0.15789	-0.47368	-0.39391
-0.15789	-0.36842	-0.39391
-0.15789	-0.26316	-0.39391
-0.15789	-0.15789	-0.39391
-0.15789	-0.052632	-0.39391
-0.15789	0.052632	-0.39391
-0.15789	0.15789	-0.39391
-0.15789	0.26316	-0.39391
-0.15789	0.36842	-0.39391
-0.15789	0.47368	-0.39391
-0.15789	0.57895	-0.39391
-0.15789	0.68421	-0.39391
-0.15789	0.78947	-0.39391
-0.15789	0.89474	-0.39391
-0.15789	1	-0.39391
-0.052632	-1	-0.1313
-0.052632	-0.89474	-0.1313
-0.052632	-0.78947	-0.1313
-0.052632	-0.68421	-0.1313
-0.052632	-0.57895	-0.1313
-0.052632	-0.47368	-0.1313
-0.052632	-0.36842	-0.1313
-0.052632	-0.26316	-0.1313
-0.052632	-0.15789	-0.1313
-0.052632	-0.052632	-0.1313
-0.052632	0.052632	-0.1313
-0.052632	0.15789	-0.1313
-0.052632	0.26316	-0.1313
-0.052632	0.36842	-0.1313
-0.052632	0.47368	-0.1313
-0.052632	0.57895	-0.1313
-0.052632	0.68421	-0.1313
-0.052632	0.78947	-0.1313
-0.052632	0.89474	-0.1313
-0.052632	1	-0.1313
0.052632	-1	0.1313
0.052632	-0.89474	0.1313
0.052632	-0.78947	0.1313
0.052632	-0.68421	0.1313
0.052632	-0.57895	0.1313
0.052632	-0.47368	0.1313
0.052632	-0.36842	0.1313
0.052632	-0.26316	0.1313
0.052632	-0.15789	0.1313
0.052632	-0.052632	0.1313
0.052632	0.052632	0.1313
0.052632	0.15789	0.1313
0.052632	0.26316	0.1313
0.052632	0.36842	0.1313
0.052632	0.47368	0.1313
0.052632	0.57895	0.1313
0.052632	0.68421	0.1313
0.052632	0.78947	0.1313
0.052632	0.89474	0.1313
0.052632	1	0.1313
0.15789	-1	0.39391
0.15789	-0.89474	0.39391
0.15789	-0.78947	0.39391
0.15789	-0.68421	0.39391
0.15789	-0.57895	0.39391
0.15789	-0.47368	0.39391
0.15789	-0.36842	0.39391
0.15789	-0.26316	0.39391
0.15789	-0.15789	0.39391
0.15789	-0.052632	0.39391
0.15789	0.052632	0.39391
0.15789	0.15789	0.39391
0.15789	0.26316	0.39391
0.15789	0.36842	0.39391
0.15789	0.47368	0.39391
0.15789	0.57895	0.39391
0.15789	0.68421	0.39391
0.15789	0.78947	0.39391
0.15789	0.89474	0.39391
0.15789	1	0.39391
0.26316	-1	0.65651
0.26316	-0.89474	0.65651
0.26316	-0.78947	0.65651
0.26316	-0.68421	0.65651
0.26316	-0.57895	0.65651
0.26316	-0.47368	0.65651
0.26316	-0.36842	0.65651
0.26316	-0.26316	0.65651
0.26316	-0.15789	0.65651
0.26316	-0.052632	0.65651
0.26316	0.052632	0.65651
0.26316	0.15789	0.65651
0.26316	0.26316	0.65651
0.26316	0.36842	0.65651
0.26316	0.47368	0.65651
0.26316	0.57895	0.65651
0.26316	0.68421	0.65651
0.26316	0.78947	0.65651
0.26316	0.89474	0.65651
0.26316	1	0.65651
0.36842	-1	0.91911
0.36842	-0.89474	0.91911
0.36842	-0.78947	0.91911
0.36842	-0.68421	0.91911
0.36842	-0.57895	0.91911
0.36842	-0.47368	0.91911
0.36842	-0.36842	0.91911
0.36842	-0.26316	0.91911
0.36842	-0.15789	0.91911
0.36842	-0.052632	0.91911
0.36842	0.052632	0.91911
0.36842	0.15789	0.91911
0.36842	0.26316	0.91911
0.36842	0.36842	0.91911
0.36842	0.47368	0.91911
0.36842	0.57895	0.91911
0.36842	0.68421	0.91911
0.36842	0.78947	0.91911
0.36842	0.89474	0.91911
0.36842	1	0.91911
0.47368	-1	1.1817
0.47368	-0.89474	1.1817
0.47368	-0.78947	1.1817
0.47368	-0.68421	1.1817
0.47368	-0.57895	1.1817
0.47368	-0.47368	1.1817
0.47368	-0.36842	1.1817
0.47368	-0.26316	1.1817
0.47368	-0.15789	1.1817
0.47368	-0.052632	1.1817
0.47368	0.052632	1.1817
0.47368	0.15789	1.1817
0.47368	0.26316	1.1817
0.47368	0.36842	1.1817
0.47368	0.47368	1.1817
0.47368	0.57895	1.1817
0.47368	0.68421	1.1817
0.47368	0.78947	1.1817
0.47368	0.89474	1.1817
0.47368	1	1.1817
0.57895	-1	1.4443
0.57895	-0.89474	1.4443
0.57895	-0.78947	1.4443
0.57895	-0.68421	1.4443
0.57895	-0.57895	1.4443
0.57895	-0.47368	1.4443
0.57895	-0.36842	1.4443
0.57895	-0.26316	1.4443
0.57895	-0.15789	1.4443
0.57895	-0.052632	1.4443
0.57895	0.052632	1.4443
0.57895	0.15789	1.4443
0.57895	0.26316	1.4443
0.57895	0.36842	1.4443
0.57895	0.47368	1.4443
0.57895	0.57895	1.4443
0.57895	0.68421	1.4443
0.57895	0.78947	1.4443
0.57895	0.89474	1.4443
0.57895	1	1.4443
0.68421	-1	1.7069
0.68421	-0.89474	1.7069
0.68421	-0.78947	1.7069
0.68421	-0.68421	1.7069
0.68421	-0.57895	1.7069
0.68421	-0.47368	1.7069
0.68421	-0.36842	1.7069
0.68421	-0.26316	1.7069
0.68421	-0.15789	1.7069
0.68421	-0.052632	1.7069
0.68421	0.052632	1.7069
0.68421	0.15789	1.7069
0.68421	0.26316	1.7069
0.68421	0.36842	1.7069
0.68421	0.47368	1.7069
0.68421	0.57895	1.7069
0.68421	0.68421	1.7069
0.68421	0.78947	1.7069
0.68421	0.89474	1.7069
0.68421	1	1.7069
0.78947	-1	1.9695
0.78947	-0.89474	1.9695
0.78947	-0.78947	1.9695
0.78947	-0.68421	1.9695
0.78947	-0.57895	1.9695
0.78947	-0.47368	1.9695
0.78947	-0.36842	1.9695
0.78947	-0.26316	1.9695
0.78947	-0.15789	1.9695
0.78947	-0.052632	1.9695
0.78947	0.052632	1.9695
0.78947	0.15789	1.9695
0.78947	0.26316	1.9695
0.78947	0.36842	1.9695
0.78947	0.47368	1.9695
0.78947	0.57895	1.9695
0.78947	0.68421	1.9695
0.78947	0.78947	1.9695
0.78947	0.89474	1.9695
0.78947	1	1.9695
0.89474	-1	2.2321
0.89474	-0.89474	2.2321
0.89474	-0.78947	2.2321
0.89474	-0.68421	2.2321
0.89474	-0.57895	2.2321
0.89474	-0.47368	2.2321
0.89474	-0.36842	2.2321
0.89474	-0.26316	2.2321
0.89474	-0.15789	2.2321
0.89474	-0.052632	2.2321
0.89474	0.052632	2.2321
0.89474	0.15789	2.2321
0.89474	0.26316	2.2321
0.89474	0.36842	2.2321
0.89474	0.47368	2.2321
0.89474	0.57895	2.2321
0.89474	0.68421	2.2321
0.89474	0.78947	2.2321
0.89474	0.89474	2.2321
0.89474	1	2.2321
1	-1	2.4947
1	-0.89474	2.4947
1	-0.78947	2.4947
1	-0.68421	2.4947
1	-0.57895	2.4947
1	-0.47368	2.4947
1	-0.36842	2.4947
1	-0.26316	2.4947
1	-0.15789	2.4947
1	-0.052632	2.4947
1	0.052632	2.4947
1	0.15789	2.4947
1	0.26316	2.4947
1	0.36842	2.4947
1	0.47368	2.4947
1	0.57895	2.4947
1	0.68421	2.4947
1	0.78947	2.4947
1	0.89474	2.4947
1	1	2.4947
